age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
35,Female,Finance,1.633621525,Instagram,76,3.146037327,5.279365246,5.17058465,8,7.013547502,1.976612257,3,FALSE,TRUE,2,5,8.149815121,5.287949675
45,Female,Unemployed,4.72000049,Telegram,70,7.19076396,2.180593426,2.62699069,1,6.08750249,0,9,TRUE,TRUE,2,19,5.793240271,3.379685781
49,Female,IT,3.297710875,Telegram,67,3.859985267,2.321538317,2.430910464,5,4.991499685,1.732792788,9,TRUE,FALSE,7,10,1.241533614,2.491675577
29,Female,Finance,2.85357909,Twitter,72,5.408088786,3.210886242,3.046989567,1,6.185136844,0.222681255,9,TRUE,FALSE,1,7,1.620428603,3.05102785
65,Male,Education,4.560296635,Twitter,74,8.190508615,,7.660998483,7,8.180599337,,2,TRUE,FALSE,0,6,18.19854674,7.973442516
59,Female,Finance,0,Facebook,61,7.778726216,4.483605564,3.526898058,10,7.328650936,0.906969411,10,FALSE,FALSE,1,5,8.518609004,3.397915999
44,Male,Education,1.415909895,Instagram,60,5.133972777,3.930983637,3.658332013,2,5.325109783,1.381611553,1,TRUE,FALSE,5,17,3.564247489,3.6410143
27,Female,IT,2.775037909,TikTok,58,4.627102842,4.575182801,3.47945548,4,5.225531143,1.06797247,5,FALSE,FALSE,2,5,10.74150237,5.266210414
63,Male,IT,1.500965027,Twitter,64,6.197683109,5.3955249,4.463449821,,6.769752659,0.87995223,8,FALSE,FALSE,2,27,8.407260351,3.884114411
59,Female,Finance,0.1631425,Instagram,61,5.208888008,3.218003219,2.077636703,7,6.086303775,,8,FALSE,FALSE,0,27,23.10508631,2.809639935
49,Female,Unemployed,0.666021331,Instagram,75,8.700144735,2.126619323,1.799131571,2,7.810061245,1.186487549,5,TRUE,FALSE,2,17,8.544520302,1.568419777
59,Male,Finance,2.990394093,Facebook,62,7.788617548,7.87583065,7.319654986,,8.032695511,1.290520041,5,FALSE,FALSE,2,9,0,4.591247361
43,Female,Student,3.520839428,TikTok,61,6.081099344,5.74313473,5.344218899,6,6.074148811,0.991736753,3,FALSE,TRUE,3,14,0.276661607,4.512669473
42,Male,Student,7.603035456,Facebook,66,7.624252854,4.101366018,3.711675355,8,6.626795113,0.856851692,10,FALSE,FALSE,3,27,11.1694677,3.790486723
28,Male,Finance,5.158937189,Instagram,63,5.962073823,6.432740604,6.187319312,6,4.886539508,,9,FALSE,TRUE,2,6,12.52887267,7.859127535
40,Female,Student,0.792450814,Facebook,70,9.478330624,4.412629279,4.48569063,6,,0,1,FALSE,TRUE,1,4,11.8457851,4.415110546
51,Female,Finance,5.472705079,TikTok,55,6.624080957,4.120823266,3.403301744,10,4.688457688,1.50684988,2,TRUE,TRUE,3,31,24.54253196,
57,Male,Health,3.102194032,Telegram,60,4.519500864,2.160146666,0.928066703,1,4.872739869,0.927609945,0,FALSE,FALSE,2,10,7.883037122,3.077480141
40,Male,Student,2.701900024,Twitter,44,4.957389408,7.551278038,6.536956857,,6.225536116,1.691271356,9,FALSE,FALSE,0,25,6.173640196,6.36836913
46,Female,Finance,1.639787481,TikTok,51,3.367284385,7.843648147,,4,7.840859969,0,5,TRUE,FALSE,4,6,10.09430907,6.0459763
48,Female,Health,,Facebook,71,5.361788794,2.135519642,0.757977678,10,6.91770029,0.42721429,8,FALSE,FALSE,1,21,9.498844126,0
24,Male,Student,3.018122283,Twitter,45,5.251083781,4.720631448,4.463393423,3,,1.282511905,2,TRUE,FALSE,2,0,0,
57,Female,IT,0.419956654,Telegram,64,4.638648192,4.064011686,3.69781025,7,5.66949459,0.670820531,1,FALSE,TRUE,3,9,22.45906168,4.844638363
50,Female,Finance,2.414066271,Facebook,58,6.360847257,7.425012868,,6,5.638923878,,0,FALSE,TRUE,2,2,15.96094139,6.672070814
38,Male,IT,5.317502515,Twitter,68,6.259009573,7.847261047,,,5.358099501,0.348571304,5,FALSE,FALSE,2,3,0.786045921,8.767011001
19,Male,Unemployed,5.059136309,Twitter,65,8.833205484,2.967003963,2.647366128,5,6.612918096,0.366656674,3,TRUE,FALSE,2,23,14.90110882,1.506015411
35,Male,Student,2.51089616,Twitter,61,3.750219038,4.13356811,,8,6.51418108,1.098012384,10,FALSE,FALSE,1,18,16.52427153,4.227181058
64,Female,Unemployed,5.001528801,Telegram,68,7.664483697,,7.278537623,4,6.787879979,0.49162636,8,FALSE,FALSE,1,6,3.515931358,
50,Male,Health,3.540980396,Telegram,48,7.516815526,6.534040517,5.290236418,1,6.689517036,,5,TRUE,FALSE,1,29,13.04796883,5.425802939
54,Other,Finance,6.001767173,Telegram,60,10.39433875,8.167401746,8.340185743,3,6.445577127,0,7,FALSE,TRUE,1,2,12.00294114,7.049390175
51,Male,Health,0.636890546,TikTok,60,6.580482332,8.682394813,8.393546346,8,6.884130586,,4,TRUE,FALSE,2,2,7.917167516,9.159298252
37,Female,IT,2.752812093,Instagram,67,5.238768429,3.897187462,3.579182482,3,7.908960562,1.16563804,9,FALSE,FALSE,1,9,11.85968958,4.890703074
52,Male,Finance,2.032621043,Instagram,52,9.526666905,8.346842317,7.704409035,2,6.373884431,0.358625579,7,FALSE,FALSE,3,25,16.4399798,9.647983615
35,Female,Unemployed,,Instagram,67,6.293217044,2.569762406,,5,6.246199153,0.818246256,2,FALSE,FALSE,1,19,10.03097592,
63,Female,IT,3.687399391,Instagram,48,7.033288905,5.917193261,,3,,2.003128081,10,TRUE,TRUE,1,13,0,5.925843877
41,Male,IT,2.978179499,Telegram,58,7.691288024,8.276860975,7.599836552,,9.349707834,1.37291454,9,TRUE,TRUE,3,1,6.898403323,10
25,Female,Health,,Instagram,63,4.009372833,5.315079901,4.778023556,10,6.883853582,1.986172585,4,TRUE,FALSE,1,22,10.06926183,
47,Male,Unemployed,0.683125783,Telegram,57,4.267409092,6.352301492,6.247801311,1,5.720488881,0.978043012,8,FALSE,FALSE,1,1,7.366177019,7.060245427
61,Female,Student,1.265821097,Facebook,57,4.252589366,2.336887338,2.185291885,9,,0.655929924,1,FALSE,FALSE,3,18,17.6510976,1.230630509
27,Female,Unemployed,4.931753818,Telegram,53,8.916046825,8.11161854,7.244216773,2,6.937557395,0.925347224,7,FALSE,FALSE,2,3,9.771555796,
40,Female,IT,3.755323187,TikTok,66,8.795460757,7.693394161,6.861493721,10,7.16125679,0,9,FALSE,FALSE,2,11,9.728883441,7.744404961
28,Female,IT,1.278949215,Instagram,58,8.079124886,7.565772871,6.325705347,10,7.30782534,1.327011441,3,FALSE,TRUE,2,2,10.93053897,
19,Female,Education,5.605434532,Telegram,61,6.849457656,6.101783073,,2,,1.510106707,1,TRUE,TRUE,1,23,0,5.62820998
43,Other,Health,3.085200992,Facebook,61,8.896332795,7.915992408,,3,4.260128238,1.072757837,10,FALSE,FALSE,1,30,2.808088252,8.002557372
53,Male,IT,3.117291714,Twitter,43,7.921737414,5.946732226,4.195972137,2,5.227654102,0.501603224,3,FALSE,TRUE,3,18,2.672336778,4.06144503
50,Male,Unemployed,1.808140866,Facebook,55,6.521480492,6.520946587,,2,4.325355609,2.387286248,2,FALSE,FALSE,3,28,16.05896641,6.248458773
64,Female,Education,3.883925153,Instagram,64,5.543330568,2.193552026,2.765701243,9,4.991717178,0.663368328,6,FALSE,FALSE,2,23,2.320866958,3.240308976
30,Female,Health,0.632336183,TikTok,77,6.374032744,3.266996915,2.951175795,1,6.965937142,0.538807898,6,FALSE,FALSE,0,5,0,3.179964868
57,Female,Finance,1.405927987,Telegram,63,8.138573108,3.437000133,2.753842918,9,7.473040952,0.309014206,3,FALSE,FALSE,2,28,7.689823764,3.155725388
42,Male,Student,4.751804234,Telegram,55,7.297721147,6.373587145,4.679142678,,5.945196759,0.440585675,1,FALSE,TRUE,5,11,15.05854704,4.32023522
21,Female,Health,0,Twitter,66,6.763043101,4.543034881,4.190887802,6,8.041659675,1.071681193,8,FALSE,FALSE,3,21,12.19599046,
59,Other,IT,1.80269512,TikTok,34,3.772206563,8.520290891,7.50568607,10,5.825277915,0.896274406,8,TRUE,FALSE,2,13,0,5.13551836
36,Male,Education,4.132673913,Telegram,68,6.64649345,8.372468844,,10,8.877448226,1.830183438,7,TRUE,TRUE,1,3,14.01481295,6.092410311
35,Male,Education,5.890677036,Telegram,63,6.807421674,2.73625036,2.312297854,5,8.263935495,2.318503501,10,TRUE,TRUE,3,25,23.46208186,
54,Male,Finance,3.313669312,Telegram,52,6.255735186,3.276659609,3.474379427,7,8.531898343,0.258120809,7,TRUE,FALSE,1,2,18.10080024,3.308649821
47,Male,Education,4.643008148,Twitter,65,3.534594444,6.872611728,5.710254099,8,10,1.444397235,1,FALSE,FALSE,1,11,8.179417916,5.762083031
36,Female,IT,4.254373398,Instagram,68,8.555992178,4.789860499,3.28465185,6,6.690400689,0,9,TRUE,FALSE,2,5,5.649782972,4.565261813
40,Female,Health,1.602118712,Twitter,56,5.165385033,7.617962204,7.222633772,6,7.020078844,0.961482359,8,FALSE,FALSE,1,14,19.1462374,9.192595191
33,Male,Finance,,Twitter,56,4.951166475,3.825983976,3.129481759,5,7.373210249,1.019583445,5,FALSE,FALSE,2,19,11.23036582,3.583115359
18,Female,Student,3.19527432,Facebook,64,5.033043503,,5.975405763,7,7.385340211,0.324807645,8,FALSE,FALSE,2,21,5.365542493,5.81484203
29,Female,Student,6.966891341,Telegram,64,7.132126806,5.17443469,3.766323507,1,9.240169339,0.681537815,1,FALSE,FALSE,2,21,20.97886086,4.035501752
41,Male,IT,3.768373816,Instagram,68,6.308928184,5.903885789,5.111805326,2,4.698285861,0.800234209,6,FALSE,FALSE,2,25,0,6.074102964
51,Female,Finance,2.736028157,Facebook,61,4.757344291,4.540991554,3.853027408,10,7.605371068,0,9,FALSE,TRUE,1,8,10.52129891,4.973901011
25,Female,Finance,0.324228819,Telegram,51,5.986430612,4.213819288,3.310095646,9,6.416911611,0.767270327,2,TRUE,FALSE,1,1,17.05175904,2.624339485
35,Female,IT,2.197930012,Telegram,66,5.412045537,5.16511154,4.975363753,6,6.08093749,0,10,FALSE,FALSE,5,4,19.51618291,6.534994434
65,Male,Unemployed,2.230681693,Twitter,58,8.933722687,2.471223432,1.564370592,4,6.640686688,2.152910326,4,FALSE,FALSE,0,18,14.89713394,3.08324008
22,Female,Finance,4.316681482,TikTok,56,7.508948008,5.012767012,4.473192355,2,5.895916987,1.758907926,2,TRUE,FALSE,1,1,10.62259571,6.561300257
43,Male,Education,1.814252052,Facebook,57,6.820721067,7.177061852,6.472947338,8,6.028560197,0.718958599,4,TRUE,FALSE,2,22,4.735328425,6.085371276
47,Male,Education,3.171905364,Twitter,50,5.093713156,8.11851925,7.853402339,5,6.097761342,1.78273002,7,FALSE,TRUE,0,2,16.12507135,8.561787463
30,Male,IT,3.375218047,Facebook,64,8.485486489,4.18973681,3.582716447,10,8.015672786,0.586191026,7,TRUE,FALSE,2,11,3.953883887,1.877881332
36,Male,IT,3.386096199,Telegram,52,4.292501006,5.115728753,4.2241138,9,,1.684065256,1,FALSE,FALSE,3,31,0,5.028813115
46,Male,Education,1.71141064,Twitter,70,6.764538401,2.902742212,2.585695798,3,7.409416191,0.52904521,9,TRUE,FALSE,1,24,6.627293061,1.736086891
20,Male,Health,1.934290589,Instagram,55,7.925109945,,4.024438588,6,4.925456553,1.934339237,0,FALSE,TRUE,2,3,1.919245488,4.458429353
43,Female,IT,3.641592091,Telegram,60,12,4.186687904,3.709015785,1,4.777583914,0.327679162,5,FALSE,FALSE,2,6,17.51007121,5.100407518
57,Female,Education,1.800860048,Facebook,61,6.102196452,5.985937571,5.251649631,7,5.890148852,2.168605729,10,FALSE,FALSE,2,4,7.620163453,3.886354545
29,Male,Health,0,Instagram,48,3.963464066,4.829632084,,1,,0.56710526,5,FALSE,TRUE,3,26,0.215730483,
19,Male,Health,3.378862976,Facebook,57,9.03637059,3.133627701,2.659075536,9,3.373098882,0.921355726,0,FALSE,FALSE,2,10,14.95465164,2.799012779
28,Female,Unemployed,0,Telegram,58,8.466107088,7.38846485,6.57129758,7,4.590813883,0.190444692,4,FALSE,FALSE,0,31,1.652890804,
61,Male,Education,2.679714214,Instagram,57,7.968756569,7.952081636,7.490214753,6,5.261242377,2.187585739,0,FALSE,FALSE,3,21,0,7.134627139
45,Male,Unemployed,0.860457243,Telegram,57,9.507631151,8.998267947,7.91558269,,5.549224344,0.59272469,6,TRUE,FALSE,2,11,0,7.751162198
35,Female,Education,2.428402628,Telegram,66,9.28986708,5.722384416,4.534426818,7,3.029488474,1.597551708,3,FALSE,FALSE,2,1,11.80870168,2.934619992
30,Male,Finance,6.413192788,Twitter,60,1.814251659,4.291070238,4.028011753,4,8.339270333,1.912981697,5,FALSE,TRUE,0,4,8.991932312,4.060285171
54,Male,Health,4.218329567,Telegram,55,3.400566073,8.365504214,7.214146634,9,9.277331552,1.758971986,5,FALSE,FALSE,5,28,0,6.437989186
39,Male,Student,1.832270544,TikTok,64,8.238698511,8.085116725,8.216191002,10,5.793277086,0.401233896,1,FALSE,FALSE,1,19,6.733088039,9.94355497
29,Male,Finance,0.309996182,Instagram,59,6.263520366,5.727966669,5.818794937,8,7.784312013,1.102170531,4,FALSE,TRUE,2,2,1.374796014,5.760167554
19,Female,Finance,0,Telegram,69,7.915984514,7.724351894,7.688805966,4,6.920554108,1.036806278,3,FALSE,FALSE,1,13,15.8969702,10
54,Male,Health,0.273719714,TikTok,50,6.846550428,4.251914698,4.281873503,6,6.661755713,,1,FALSE,FALSE,1,15,3.571362036,5.31531836
24,Female,Health,1.153986738,Instagram,65,9.396758525,3.984111192,3.073797925,8,5.974136729,1.527659227,8,TRUE,TRUE,0,30,12.37966094,1.863704216
43,Female,Health,0.53481536,Telegram,65,8.128254363,8.090167565,7.332972208,3,7.96128161,0,0,FALSE,FALSE,2,15,18.7927091,6.275608558
43,Male,IT,3.805017151,Twitter,69,5.035384026,8.913696062,8.702802352,3,7.808661907,0.56670205,2,FALSE,FALSE,3,4,0,8.159989589
41,Male,Education,2.786965692,Instagram,41,5.531567507,8.577560083,,4,3.890513864,0.997322354,7,FALSE,FALSE,3,30,0,7.244664575
29,Female,Unemployed,6.134075543,Telegram,37,8.03533916,4.088537418,3.966310365,,6.154029833,0.477673625,8,FALSE,TRUE,5,6,8.571958001,4.767973557
33,Female,Education,0.837740646,Instagram,51,5.581825471,,3.547837205,4,6.533267939,1.457364804,9,FALSE,FALSE,3,30,17.56585983,4.604275745
40,Male,Education,2.258323607,Twitter,55,4.341233581,3.181913576,2.978687018,1,8.21777302,1.574255803,8,FALSE,TRUE,2,13,9.408632749,4.433920535
57,Male,Health,0,Instagram,71,7.982128496,7.167538723,7.360164145,8,3.491843601,,4,FALSE,FALSE,3,18,9.409600097,7.5328467
26,Female,Finance,3.080838418,TikTok,53,7.298330198,5.338441532,4.415351902,7,3.700003304,0.901299064,7,FALSE,FALSE,1,30,10.65419984,3.496124196
49,Male,Health,,Facebook,48,9.060812641,3.590852739,,9,6.511944969,0.964657155,5,FALSE,FALSE,1,22,8.760779434,
32,Male,Health,0.698128835,Twitter,52,5.173165394,8.657281094,7.730091992,3,,,10,TRUE,FALSE,0,8,19.89734616,6.182825424
54,Male,Finance,2.823939322,Instagram,64,7.628126691,6.589565083,6.016128073,4,6.689038487,0,5,FALSE,FALSE,3,4,5.357459119,5.511177564
30,Male,Student,0,Instagram,59,5.55445431,5.24590562,4.727298257,5,5.869556345,0.323364998,0,FALSE,FALSE,0,28,15.17764548,4.69983919
22,Male,Unemployed,1.566331562,TikTok,68,6.577039173,3.346474644,3.466858672,3,5.358981346,1.515707471,5,TRUE,TRUE,2,2,12.2776319,1.787428723
28,Male,IT,1.940964728,Instagram,62,8.325988485,8.373575173,7.731375388,10,7.663771108,1.417182648,0,TRUE,FALSE,2,7,23.5030837,9.228442576
27,Female,Student,4.655190571,Instagram,63,7.65210311,4.209458542,4.143272748,8,7.579520359,,10,FALSE,TRUE,3,29,0.814799962,5.623684834
30,Female,Health,4.048151791,TikTok,61,6.752625988,2.778416488,2.758025343,9,5.921091537,0.848303323,0,FALSE,TRUE,2,11,4.940687003,2.718806243
58,Male,Education,2.865267673,Telegram,69,3.966009805,5.862984102,5.364687155,2,4.269760825,0,7,TRUE,FALSE,2,31,7.408286482,5.487241285
63,Male,Education,1.383963929,Facebook,52,6.519220742,7.867470175,,2,7.586439928,0.636417299,3,FALSE,TRUE,2,2,13.59425252,7.512561054
32,Female,Finance,2.401710835,TikTok,87,6.593172613,4.518442139,,5,8.842027152,1.761354403,10,FALSE,FALSE,1,0,11.49912234,3.734985544
59,Male,Health,4.320749247,TikTok,53,4.668474935,7.544080022,,3,6.770898918,1.391782377,8,FALSE,FALSE,3,3,12.46152708,6.021620797
24,Male,Finance,3.556076688,TikTok,57,2.560402321,2.195342604,1.52434993,7,3.863911473,1.234220435,9,FALSE,TRUE,1,14,25.01665452,1.888543316
57,Male,Finance,5.72286478,Telegram,50,4.367775419,4.589952896,4.2834004,9,9.539966889,1.785249134,0,FALSE,FALSE,5,31,11.27061141,3.479926417
45,Male,IT,2.902504072,Facebook,71,9.743074755,6.234278553,4.848879183,4,5.886032757,,0,FALSE,FALSE,1,8,15.33451924,6.645925182
49,Female,Finance,3.361746262,Facebook,66,5.144236886,7.416972732,5.985067695,3,9.101853374,1.434553945,9,FALSE,FALSE,1,25,15.5078289,4.702737616
52,Female,Health,0.64568649,Instagram,63,5.666160566,2.361423074,1.374473239,4,4.763213157,0.46055621,3,TRUE,FALSE,0,20,10.69933216,2.376230363
32,Male,IT,2.419934523,TikTok,53,8.283233836,2.712245412,2.136143892,10,8.353524523,,4,FALSE,FALSE,0,14,32.1933477,3.658367521
65,Female,Education,3.255791401,Telegram,60,4.14692858,4.008379881,2.838659083,,7.183111765,1.212522515,0,FALSE,FALSE,3,7,2.129158355,3.231066312
53,Male,IT,2.758834976,Telegram,70,8.293741338,3.593904854,3.441387469,3,6.703045874,0.693773124,10,FALSE,FALSE,2,6,19.38453984,4.003228146
38,Male,Health,6.459050323,Telegram,57,7.23371952,6.154367752,5.091358495,,5.379470563,0.328198391,5,TRUE,FALSE,2,19,5.001039902,6.059512463
23,Male,Unemployed,0.33806993,TikTok,66,6.294631357,3.09553959,3.278340963,10,,1.334864568,1,FALSE,FALSE,3,11,6.554906474,3.589405298
18,Female,Student,2.230135363,Twitter,59,7.11795755,6.799839341,6.235242267,2,7.49961181,1.090697705,10,TRUE,FALSE,2,24,12.01823892,6.105437833
21,Male,IT,6.144596175,Twitter,66,11.54440423,2.042686669,1.491152323,10,7.187008513,0.774995906,0,TRUE,FALSE,3,28,30.79091895,1.196913833
28,Male,Unemployed,4.384309093,TikTok,62,6.932103906,,7.510857001,3,,1.023218575,2,TRUE,FALSE,1,13,25.80267147,7.535351643
61,Male,Student,3.339293465,Instagram,48,8.127131419,8.55820967,,10,6.29457205,2.394839441,0,TRUE,FALSE,2,7,0,4.966293812
43,Male,IT,0.422308498,Instagram,50,10.37171688,2.288127982,1.716047829,4,3.420127346,0,4,FALSE,FALSE,3,11,6.85107702,2.074634635
54,Female,IT,3.343518944,Instagram,55,7.745068854,4.268907563,4.042899297,6,6.023076875,1.083914534,5,TRUE,FALSE,4,24,15.49387999,4.745869605
40,Female,Finance,2.522847673,Telegram,52,8.245925141,5.895883249,5.542485507,7,8.4211293,0.803702176,5,FALSE,FALSE,0,21,11.09239304,4.777614177
46,Female,Student,5.157234035,Telegram,53,5.138533339,5.691258311,4.92068676,9,,0.609963709,2,FALSE,FALSE,2,19,3.145515339,4.965006429
38,Female,Unemployed,3.189950033,Facebook,54,10.7499318,8.906586954,8.865637145,8,7.180192953,,8,FALSE,FALSE,3,9,8.990243085,10
65,Female,Student,6.125116292,Telegram,66,5.792122333,2.739802625,2.597807743,9,,1.289581072,8,FALSE,FALSE,0,2,6.262101552,2.45305915
62,Male,IT,6.949564507,Telegram,59,10.30764685,,2.554965647,5,4.717898655,0.226565631,4,TRUE,FALSE,0,16,16.37882118,1.329033805
62,Male,Health,3.622705078,Telegram,50,5.087956316,,5.776847146,9,7.375150497,0.832604079,9,TRUE,TRUE,2,26,10.39235283,5.986893408
44,Male,Health,3.79557093,Instagram,57,5.099617808,7.25942109,6.479600871,3,7.691277953,,3,FALSE,TRUE,2,26,5.478613845,6.54238082
56,Male,Student,2.70834236,Twitter,44,5.955403862,6.614218527,6.243545689,10,8.915883635,1.296138628,0,FALSE,FALSE,1,1,0.647257605,5.270900489
57,Male,Finance,0,Instagram,59,5.787878314,5.448489062,4.416721083,1,5.729881599,0,4,FALSE,FALSE,1,24,9.063952437,4.893636443
30,Male,Finance,0,Facebook,64,1.854519019,7.928151814,6.760393926,9,,0.909974784,4,TRUE,FALSE,0,15,11.39484737,6.000758753
40,Male,Health,4.838036541,TikTok,68,9.347174536,5.574553415,4.998196211,5,8.283297962,0.800530164,2,FALSE,FALSE,2,22,3.141115396,5.599249933
33,Female,Finance,5.798124476,TikTok,56,7.838895799,2.366425911,2.23813118,2,6.268233516,1.062648111,7,FALSE,FALSE,4,10,14.7985622,2.835203052
47,Female,IT,1.893805373,Facebook,53,8.615312271,4.807549289,3.830816111,7,6.494247601,1.410107166,3,TRUE,FALSE,2,8,18.60656696,5.230552702
21,Male,IT,2.40196743,Telegram,66,7.206384313,8.249426107,7.91734678,2,,1.713922789,0,FALSE,TRUE,1,7,11.2162343,8.271796455
57,Male,Student,2.434448581,Instagram,56,7.658949188,8.433018023,7.884313974,1,6.570116233,1.918794331,9,TRUE,FALSE,2,17,2.102173467,7.753813772
33,Female,Unemployed,1.392437408,Twitter,62,3.968446444,7.997110389,6.379617291,5,,,2,FALSE,FALSE,3,19,22.78082268,
48,Male,Education,7.46424173,Facebook,53,5.62414514,,3.050139639,6,6.498483473,0.344532604,3,FALSE,FALSE,3,6,15.7233906,3.802300973
59,Male,Health,2.257262298,Instagram,48,9.708939842,5.258703328,4.925431443,2,6.405168263,0.896644499,1,FALSE,FALSE,2,10,9.90197032,5.384144192
42,Male,Health,5.252747759,Instagram,47,4.483533692,5.308673296,5.659233005,8,,0,3,FALSE,FALSE,0,27,11.30172392,6.66589702
61,Female,Education,0,Instagram,59,6.860213664,8.592252857,8.416538682,5,4.595116625,0.037801618,4,TRUE,FALSE,1,21,13.93810679,10
29,Female,Finance,5.425938841,Instagram,63,4.844778145,4.46786968,,5,7.948703612,1.214010938,7,TRUE,FALSE,1,14,4.594096678,
43,Female,IT,7.17348985,Instagram,56,9.220273704,3.626360222,3.957308927,9,6.673580741,0.921499051,3,FALSE,FALSE,0,3,8.458873936,3.680199439
54,Male,IT,3.656190625,TikTok,62,6.605314253,3.815773843,4.23011801,5,9.30689386,0.762790365,2,FALSE,TRUE,4,2,20.20590447,3.696986966
65,Male,Health,4.452852767,Telegram,52,7.079061265,7.580808398,5.608893206,2,6.225437048,3,2,FALSE,FALSE,2,19,18.53799203,5.344932285
50,Male,Health,4.976704766,Facebook,62,5.995913535,2.547306364,1.794483309,8,9.394005301,,3,FALSE,FALSE,2,24,2.164920118,3.975858659
45,Female,Finance,4.122548998,Telegram,64,10.24667481,2.172059362,2.206006663,3,7.46314182,2.43245066,9,FALSE,FALSE,3,11,8.208388033,0.899033793
26,Female,Finance,,Telegram,53,6.060506034,4.606601408,4.027148224,,7.125209362,2.061732235,2,TRUE,FALSE,3,4,16.81530312,2.234189209
29,Male,Health,1.412458066,Telegram,48,6.188876683,3.591414848,2.627051487,7,8.642462541,1.341108003,2,TRUE,FALSE,0,31,15.14576728,2.768771607
22,Female,Finance,4.531874913,Facebook,79,5.450345365,7.104823738,6.614712739,8,9.110551342,1.469622805,1,FALSE,TRUE,6,1,2.42579858,8.512852997
45,Male,Education,0.586771831,Telegram,51,7.826140233,2.7933334,2.075203235,5,5.407013342,1.638330726,4,FALSE,TRUE,0,11,0,1.803928219
